Gain Type,Continuous/Discrete,Values
State Feedback Gain (F),Discrete,"[0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 9.885530946569386, 0.015848931924611134, 3.126079367123955, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134, 0.015848931924611134]"
